-7.813782553068016057e-01,-1.163538525144745250e+01,2.327789962332430740e+00
-7.788036389869106291e-01,-1.193504905743445121e+01,2.314843685755231473e+00
-7.788635744621535961e-01,-1.223421354879886813e+01,2.300044056262616987e+00
-7.815459635247753445e-01,-1.253288194376881570e+01,2.283409347225588526e+00
-7.868387079670136064e-01,-1.283105746057242058e+01,2.264957832015153105e+00
-7.947297095811201029e-01,-1.312874331743779877e+01,2.244707784002306639e+00
-8.052068701593378952e-01,-1.342594273259307869e+01,2.222677476558049925e+00
-8.182580914939064920e-01,-1.372265892426637635e+01,2.198885183053391756e+00
-8.338712753770812780e-01,-1.401889511068581129e+01,2.173349176859325382e+00
-8.520343236010980981e-01,-1.431465451007950485e+01,2.146087731346854266e+00
-8.727351379582053426e-01,-1.460994034067557479e+01,2.117119119886981871e+00
-8.959616202406477381e-01,-1.490475582070214244e+01,2.086461615850708995e+00
-9.217016722406647933e-01,-1.519910416838733802e+01,2.054133492609039990e+00
-9.499431957505127810e-01,-1.549298860195927041e+01,2.020153023532970771e+00
-9.806740925624232164e-01,-1.578641233964605384e+01,1.984538481993505465e+00
-1.013882264468653149e+00,-1.607937859967582384e+01,1.947308141361644429e+00
-1.049555613261437870e+00,-1.637189060027669640e+01,1.908480275008391125e+00
-1.087682040733024325e+00,-1.666395155967679287e+01,1.868073156304747018e+00
-1.128249448675661348e+00,-1.695556469610422923e+01,1.826105058621710908e+00
-1.171245738881589116e+00,-1.724673322778712148e+01,1.782594255330285371e+00
-1.216658813143057571e+00,-1.753746037295360338e+01,1.737559019801472759e+00
-1.264476573252304670e+00,-1.782774934983178738e+01,1.691017625406274760e+00
-1.314686921001581021e+00,-1.811760337664980014e+01,1.642988345515691950e+00
-1.367277758183129244e+00,-1.840702567163574699e+01,1.593489453500726016e+00
-1.422236986589193508e+00,-1.869601945301775814e+01,1.542539222732378423e+00
-1.479552508012019096e+00,-1.898458793902396380e+01,1.490155926581649970e+00
-1.539212224243850402e+00,-1.927273434788246931e+01,1.436357838419544786e+00
-1.601204037076934261e+00,-1.956046189782140132e+01,1.381163231617058340e+00
-1.665515848303509960e+00,-1.984777380706887229e+01,1.324590379545200092e+00
-1.732135559715831219e+00,-2.013467329385302307e+01,1.266657555574965510e+00
-1.801051073106134881e+00,-2.042116357640194835e+01,1.207383033077358725e+00
-1.872250290266668227e+00,-2.070724787294379254e+01,1.146785085423379424e+00
-1.945721112989677204e+00,-2.099292940170665744e+01,1.084881985984032182e+00
-2.021451443067405318e+00,-2.127821138091867326e+01,1.021692008130314022e+00
-2.099429182292099405e+00,-2.156309702880795598e+01,9.572334252332306281e-01
-2.179642232456000528e+00,-2.184758956360262871e+01,8.915245106637794681e-01
-2.262078495351357521e+00,-2.213169220353081101e+01,8.245835377929647825e-01
-2.346725872770412558e+00,-2.241540816682062243e+01,7.564287799917871480e-01
-2.433572266505407811e+00,-2.269874067170018250e+01,6.870785106312515822e-01
-2.522605578348597444e+00,-2.298169293639761435e+01,6.165510030823510013e-01
-2.613813710092215192e+00,-2.326426817914104106e+01,5.448645307160948636e-01
-2.707184563528511667e+00,-2.354646961815857154e+01,4.720373669034813036e-01
-2.802706040449731262e+00,-2.382830047167833953e+01,3.980877850155125630e-01
-2.900366042648118370e+00,-2.410976395792846105e+01,3.230340584231894963e-01
-3.000152471915917385e+00,-2.439086329513705209e+01,2.468944604975127355e-01
-3.102053230045372700e+00,-2.467160170153223930e+01,1.696872646094882697e-01
-3.206056218828730486e+00,-2.495198239534214224e+01,9.143074413011059720e-02
-3.312149340058235580e+00,-2.523200859479486979e+01,1.214317243038666450e-02
-3.420320495526131488e+00,-2.551168351811856638e+01,-6.815717711868557460e-02
-3.530557587024664379e+00,-2.579101038354132669e+01,-1.494520311461018380e-01
-3.642848516346072874e+00,-2.606999240929128447e+01,-2.317231162808615075e-01
-3.757181185282612912e+00,-2.634863281359655929e+01,-3.149521591519647279e-01
-3.873543495626519562e+00,-2.662693481468526358e+01,-3.991208863884072588e-01
-3.991923349170044322e+00,-2.690490163078553820e+01,-4.842110246191919654e-01
-4.112308647705427589e+00,-2.718253648012548140e+01,-5.702043004733129417e-01
-4.234687293024915533e+00,-2.745984258093321984e+01,-6.570824405797710543e-01
-4.359047186920755657e+00,-2.773682315143688726e+01,-7.448271715675649496e-01
-4.485376231185184359e+00,-2.801348140986457835e+01,-8.334202200656893877e-01
-4.613662327610454916e+00,-2.828982057444443399e+01,-9.228433127031490102e-01
-4.743893377988810833e+00,-2.856584386340457371e+01,-1.013078176108939799e+00
-4.876057284112494727e+00,-2.884155449497310286e+01,-1.104106536912057956e+00
-5.010141947773750104e+00,-2.911695568737815876e+01,-1.195910121741504017e+00
-5.146135270764824909e+00,-2.939205065884785384e+01,-1.288470657226277183e+00
-5.284025154877963537e+00,-2.966684262761031476e+01,-1.381769869995375988e+00
-5.423799501905405940e+00,-2.994133481189364332e+01,-1.475789486677795415e+00
-5.565446213639405393e+00,-3.021553042992598392e+01,-1.570511233902539772e+00
-5.708953191872200073e+00,-3.048943269993544902e+01,-1.665916838298604041e+00
-5.854308338396036149e+00,-3.076304484015015106e+01,-1.761988026494985871e+00
-6.001499555003160680e+00,-3.103637006879822025e+01,-1.858706525120686903e+00
-6.150514743485817171e+00,-3.130941160410776547e+01,-1.956054060804704342e+00
-6.301341805636246463e+00,-3.158217266430690984e+01,-2.054012360176033614e+00
-6.453968643246700054e+00,-3.185465646762379777e+01,-2.152563149863679470e+00
-6.608383158109417899e+00,-3.212686623228651683e+01,-2.251688156496635784e+00
-6.764573252016652383e+00,-3.239880517652321146e+01,-2.351369106703905754e+00
-6.922526826760633689e+00,-3.267047651856197632e+01,-2.451587727114479254e+00
-7.082231784133618646e+00,-3.294188347663095584e+01,-2.552325744357362147e+00
-7.243676025927849871e+00,-3.321302926895825891e+01,-2.653564885061552303e+00
-7.406847453935569092e+00,-3.348391711377200863e+01,-2.755286875856046258e+00
-7.571733969949023368e+00,-3.375455022930032811e+01,-2.857473443369842325e+00
-7.738323475760457981e+00,-3.402493183377133334e+01,-2.960106314231940150e+00
-7.906603873162115548e+00,-3.429506514541314743e+01,-3.063167215071338934e+00
-8.076563063946244014e+00,-3.456495338245389348e+01,-3.166637872517038765e+00
-8.248188949905081557e+00,-3.483459976312167328e+01,-3.270500013198030409e+00
-8.421469432830884116e+00,-3.510400750564463834e+01,-3.374735363743322836e+00
-8.596392414515882763e+00,-3.537317982825088336e+01,-3.479325650781905921e+00
-8.772945796752333436e+00,-3.564211994916854565e+01,-3.584252600942784195e+00
-8.951117481332481418e+00,-3.591083108662574119e+01,-3.689497940854956415e+00
-9.130895370048559556e+00,-3.617931645885057890e+01,-3.795043397147413788e+00
-9.312267364692823790e+00,-3.644757928407118897e+01,-3.900870696449161734e+00
-9.495221367057514072e+00,-3.671562278051570161e+01,-4.006961565389198121e+00
-9.679745278934873909e+00,-3.698345016641219729e+01,-4.113297730596515045e+00
-9.865827002117155686e+00,-3.725106465998886307e+01,-4.219860918700122809e+00
-1.005345443839659758e+01,-3.751846947947375810e+01,-4.326632856329008625e+00
-1.024261548956544310e+01,-3.778566784309504101e+01,-4.433595270112177467e+00
-1.043329805741593752e+01,-3.805266296908079937e+01,-4.540729886678623650e+00
-1.062549004374033323e+01,-3.831945807565917761e+01,-4.648018432657352150e+00
-1.081917935033086309e+01,-3.858605638105829172e+01,-4.755442634677353730e+00
-1.101435387897978835e+01,-3.885246110350627191e+01,-4.862984219367634253e+00
-1.121100153147933298e+01,-3.911867546123120576e+01,-4.970624913357185370e+00
-1.140911020962176181e+01,-3.938470267246126610e+01,-5.078346443275012945e+00
-1.160866781519930058e+01,-3.965054595542451921e+01,-5.186130535750106851e+00
-1.180966225000421232e+01,-3.991620852834911659e+01,-5.293958917411473841e+00
-1.201208141582873345e+01,-4.018169360946317425e+01,-5.401813314888110895e+00
-1.221591321446510392e+01,-4.044700441699480109e+01,-5.509675454809009665e+00
-1.242114554770557611e+01,-4.071214416917213441e+01,-5.617527063803176901e+00
-1.262776631734238997e+01,-4.097711608422326890e+01,-5.725349868499606920e+00
-1.283576342516779079e+01,-4.124192338037635608e+01,-5.833125595527296703e+00
-1.304512477297402739e+01,-4.150656927585951195e+01,-5.940835971515253000e+00
-1.325583826255334330e+01,-4.177105698890082408e+01,-6.048462723092464799e+00
-1.346789179569797490e+01,-4.203538973772845111e+01,-6.155987576887933521e+00
-1.368127327420017814e+01,-4.229957074057050193e+01,-6.263392259530659700e+00
-1.389597059985219829e+01,-4.256360321565508542e+01,-6.370658497649642982e+00
-1.411197167444627354e+01,-4.282749038121033891e+01,-6.477768017873881234e+00
-1.432926439977464561e+01,-4.309123545546435707e+01,-6.584702546832366110e+00
-1.454783667762956689e+01,-4.335484165664529144e+01,-6.691443811154106136e+00
-1.476767640980327911e+01,-4.361831220298124379e+01,-6.797973537468092076e+00
-1.498877149808802400e+01,-4.388165031270033722e+01,-6.904273452403327127e+00
-1.521110984427605750e+01,-4.414485920403070196e+01,-7.010325282588810936e+00
-1.543467935015961423e+01,-4.440794209520043978e+01,-7.116110754653537818e+00
-1.565946791753093770e+01,-4.467090220443769510e+01,-7.221611595226507418e+00
-1.588546344818228206e+01,-4.493374274997055551e+01,-7.326809530936717607e+00
-1.611265384390588551e+01,-4.519646695002718673e+01,-7.431686288413172470e+00
-1.634102700649398798e+01,-4.545907802283566923e+01,-7.536223594284864546e+00
-1.657057083773884543e+01,-4.572157918662412612e+01,-7.640403175180792594e+00
-1.680127323943269602e+01,-4.598397365962070182e+01,-7.744206757729956259e+00
-1.703312211336778148e+01,-4.624626466005351233e+01,-7.847616068561357849e+00
-1.726610536133635065e+01,-4.650845540615065943e+01,-7.950612834303987242e+00
-1.750021088513065592e+01,-4.677054911614027333e+01,-8.053178781586852963e+00
-1.773542658654293547e+01,-4.703254900825048423e+01,-8.155295637038950218e+00
-1.797174036736542746e+01,-4.729445830070939394e+01,-8.256945127289274211e+00
-1.820914012939038784e+01,-4.755628021174514686e+01,-8.358108978966827252e+00
-1.844761377441004413e+01,-4.781801795958581636e+01,-8.458768918700600992e+00
-1.868714920421666648e+01,-4.807967476245959659e+01,-8.558906673119604847e+00
-1.892773432060247885e+01,-4.834125383859453962e+01,-8.658503968852828692e+00
-1.916935702535973007e+01,-4.860275840621878984e+01,-8.757542532529273061e+00
-1.941200522028067965e+01,-4.886419168356049170e+01,-8.856004090777942039e+00
-1.965566680715755155e+01,-4.912555688884773275e+01,-8.953870370227825504e+00
-1.990032968778260170e+01,-4.938685724030865032e+01,-9.051123097507927540e+00
-2.014598176394807894e+01,-4.964809595617136750e+01,-9.147743999247246904e+00
-2.039261093744621434e+01,-4.990927625466397899e+01,-9.243714802074778802e+00
-2.064020511006926739e+01,-5.017040135401463630e+01,-9.339017232619527320e+00
-2.088875218360947628e+01,-5.043147447245144122e+01,-9.433633017510480556e+00
-2.113824005985907917e+01,-5.069249882820251685e+01,-9.527543883376647926e+00
-2.138865664061033556e+01,-5.095347763949601472e+01,-9.620731556847026411e+00
-2.163998982765546941e+01,-5.121441412455997977e+01,-9.713177764550605886e+00
-2.189222752278674733e+01,-5.147531150162260616e+01,-9.804864233116393990e+00
-2.214535762779640038e+01,-5.173617298891198857e+01,-9.895772689173385928e+00
-2.239936804447667740e+01,-5.199700180465625010e+01,-9.985884859350578679e+00
-2.265424667461982722e+01,-5.225780116708350675e+01,-1.007518247027697456e+01
-2.290998142001808446e+01,-5.251857429442186742e+01,-1.016364724858156876e+01
-2.316656018246371218e+01,-5.277932440489948362e+01,-1.025126092089336183e+01
-2.342397086374893789e+01,-5.304005471674445005e+01,-1.033800521384135607e+01
-2.368220136566600331e+01,-5.330076844818488269e+01,-1.042386185405453958e+01
-2.394123959000716440e+01,-5.356146881744892596e+01,-1.050881256816191822e+01
-2.420107343856467708e+01,-5.382215904276468876e+01,-1.059283908279249253e+01
-2.446169081313075111e+01,-5.408284234236027288e+01,-1.067592312457525061e+01
-2.472307961549767086e+01,-5.434352193446383694e+01,-1.075804642013920720e+01
